Crude	crude	Crude
price	price	price
fall	fall	fall
continues	continu	continues
.	.	.

OIL	oil	OIL
prices	price	price
eased	eas	eased
further	further	further
below	below	below
$50 	$50 	$50 
a	a	a
barrel	barrel	barrel
yesterday,	yesterday,	yesterday,
extending	extend	extending
a	a	a
week	week	week
-	-	-
long	long	long
bout	bout	bout
of	of	of
profit	profit	profit
-	-	-
taking	take	taking
that	that	that
has	has	ha
cut	cut	cut
more	more	more
than	than	than
$5 	$5 	$5 
from	from	from
record	record	record
-	-	-
high	high	high
crude	crude	crude
ahead	ahead	ahead
of	of	of
the	the	the
US	us	US
presidential	presidenti	presidential
election	elect	election
.	.	.

