THE	the	THE
UNITED	unit	UNITED
NATIONS	nation	NATIONS
The	the	The
Campaign	campaign	Campaign
against	against	against
Kofi	kofi	Kofi
.	.	.

The	the	The
secretary	secretari	secretary
general	general	general
of	of	of
the	the	the
United	unit	United
Nations	nation	Nations
fights	fight	fight
a	a	a
war	war	war
on	on	on
many	mani	many
fronts	front	front
in	in	in
his	his	his
crusade	crusad	crusade
to	to	to
bring	bring	bring
human	human	human
rights	right	right
and	and	and
peace	peac	peace
to	to	to
the	the	the
world	world	world
.	.	.

