Indonesian	indonesian	Indonesian
Shares	share	Shares
Open	open	Open
1	1	1
.	.	.
5	5	5
After	after	After
Peaceful	peac	Peaceful
Elections	elect	Elections
-	-	-
2	2	2
-.	-.	-.

JAKARTA	jakarta	JAKARTA
(Dow	(dow	(Dow
Jones)Indonesian	jones)indonesian	Jones)Indonesian
shares	share	share
are	are	are
sharply	sharpli	sharply
higher	higher	higher
early	earli	early
Tuesday,	tuesday,	Tuesday,
boosted	boost	boosted
by	by	by
a	a	a
peaceful	peac	peaceful
election	elect	election
and	and	and
as	as	a
early	earli	early
results	result	result
show	show	show
an	an	an
apparent	appar	apparent
landslide	landslid	landslide
victory	victori	victory
for	for	for
challenger	challeng	challenger
Susilo	susilo	Susilo
Bambang	bambang	Bambang
Yudhoyono,	yudhoyono,	Yudhoyono,
dealers	dealer	dealer
said	said	said
.	.	.

